date,tci
2024-07-15,48.940445126285844
2024-07-16,49.14441624016736
2024-07-18,49.1987503872943
2024-07-19,48.888699833995084
2024-07-22,49.70955565603607
2024-07-23,51.25536372988188
2024-07-24,52.24119787346921
2024-07-25,52.34407276659003
2024-07-26,52.91181042690396
2024-07-29,52.94951737617672
2024-07-30,53.41850571208998
2024-07-31,54.10797346445876
2024-08-01,54.17761663687328
2024-08-02,54.554703013391205
2024-08-06,54.096027893000745
2024-08-07,52.525073864633534
2024-08-08,52.89745173486394
2024-08-09,53.91368051688862
2024-08-12,53.590533929350535
2024-08-13,53.940821491985446
2024-08-14,54.66513429822272
2024-08-16,56.205193398063116
2024-08-19,57.07049606411546
2024-08-20,56.05310985010774
2024-08-21,55.40901882691629
2024-08-22,55.707036370933714
2024-08-23,54.332023195435355
2024-08-26,53.1771515979098
2024-08-27,53.59777764348993
2024-08-28,53.82427851877618
2024-08-29,52.44675576024309
2024-08-30,51.1993543309501
2024-09-03,52.738547201733766
2024-09-04,50.54570630990288
2024-09-05,50.448527594618476
2024-09-09,50.50215083724093
2024-09-10,49.568899264508886
2024-09-11,44.425419278516095
2024-09-12,44.87886574170451
2024-09-13,43.18829074708625
2024-09-16,43.73396801738581
2024-09-17,45.068605984785556
2024-09-19,44.715795602373774
2024-09-20,45.54617588947849
2024-09-23,44.70368883031733
2024-09-24,44.98288950479207
2024-09-25,44.74153217284769
2024-09-26,47.31308638232299
2024-09-27,46.34126139670909
2024-09-30,45.97618083021778
2024-10-03,45.46114661301425
2024-10-04,46.37230778053581
2024-10-07,48.092053703932535
2024-10-08,46.576480028898445
2024-10-09,45.930635324857064
2024-10-10,44.145566309323314
2024-10-15,43.78540468900439
2024-10-16,43.925274720835006
2024-10-17,44.83721035862256
2024-10-18,44.552916574816884
2024-10-21,44.284976613135434
2024-10-22,45.5699190028303
2024-10-23,45.1625877003554
2024-10-24,43.836745873414856
2024-10-25,44.26493125505009
2024-10-28,43.94004576163629
2024-10-29,43.58975720370732
2024-10-30,44.349645603140665
2024-10-31,44.55207052535119
2024-11-01,44.62084945019078
2024-11-04,44.82137260172958
2024-11-05,45.904192356655585
2024-11-06,45.620000153984805
2024-11-07,42.65419585983035
2024-11-08,44.826831935786956
2024-11-11,43.750424353877875
2024-11-12,42.455675162649456
2024-11-13,43.61879602643896
2024-11-14,46.68279191645243
2024-11-18,45.21895883033408
2024-11-19,44.675668914725634
2024-11-21,45.41612419998716
2024-11-22,46.06652696158461
2024-11-25,45.74296795918144
2024-11-26,45.97995672048848
2024-11-27,44.76003006203263
2024-11-29,45.736191037278765
2024-12-02,46.57572513939914
2024-12-03,45.69258715286593
2024-12-04,45.93958870103623
2024-12-05,45.802498383953726
2024-12-06,44.748054925381744
2024-12-09,45.522479186068054
2024-12-10,46.01722534988433
2024-12-11,47.14754618462862
2024-12-12,46.657766565481786
2024-12-13,46.369823694726804
2024-12-16,46.01293094079897
2024-12-17,47.88272578171928
2024-12-18,48.909113590300215
2024-12-19,49.20780611195518
2024-12-20,48.77733978563341
2024-12-23,46.23991302733222
2024-12-27,47.26908962633292
2024-12-30,47.745560445337425
2025-01-02,46.798535976337696
2025-01-03,46.86594202517272
2025-01-06,48.53353500716116
2025-01-07,46.80256510859616
2025-01-08,46.07853523515025
2025-01-10,45.70610569105586
2025-01-13,43.8102057159709
2025-01-14,43.37779046588913
2025-01-15,46.65690714218706
2025-01-16,45.598924005289085
2025-01-17,45.045669520328055
2025-01-21,46.561757036630766
2025-01-22,45.113272632939136
2025-01-23,44.63302253059207
2025-01-24,45.89246243853648
2025-01-28,45.981359989972134
2025-02-03,48.19430666952405
2025-02-04,45.88610568233163
2025-02-05,45.89086923034903
2025-02-06,45.3685036563909
2025-02-07,47.15196398717157
2025-02-10,46.950939719387655
2025-02-11,47.521792226711206
2025-02-12,46.81493294528893
2025-02-13,46.385051331686874
2025-02-14,46.82528110567386
2025-02-18,46.93930100754732
2025-02-19,46.36977868717086
2025-02-20,47.719453823429866
2025-02-21,47.796416959180796
2025-02-24,48.17130962057742
2025-02-25,46.80378464863809
2025-02-27,47.3546705039529
2025-02-28,64.4636808046696
2025-03-05,52.838173047263126
2025-03-06,57.56212181018018
2025-03-07,57.03218178251438
2025-03-10,56.48113563210392
2025-03-11,56.45724975694064
2025-03-12,57.05178212240817
2025-03-13,59.66576302254026
2025-03-17,59.02321782917417
2025-03-18,59.2236083126375
2025-03-19,59.61133768118177
2025-03-20,59.91858657923604
2025-03-21,60.61655475785841
2025-03-24,60.83873404280736
2025-03-25,60.62026670606269
2025-03-26,60.964828193310375
2025-03-27,61.42751899639525
2025-03-28,61.626585822014675
2025-04-01,58.974252517174264
2025-04-02,58.610017366576606
2025-04-03,58.75119704536037
2025-04-07,59.44309416770442
2025-04-08,59.22494794811383
2025-04-09,60.52915906901688
2025-04-11,60.61442081397866
2025-04-15,60.829117177101786
2025-04-16,61.4114418421908
2025-04-17,61.24975374122654
2025-04-22,60.697495929232794
2025-04-23,61.08001399061222
2025-04-24,60.8974504740155
2025-04-28,61.94125671619347
2025-04-29,62.343514099517684
2025-04-30,62.1856112281089
2025-05-02,61.69738379550027
2025-05-06,61.868472803934296
2025-05-07,61.68670621364913
2025-05-08,61.558968746126055
2025-05-09,61.389042796946036
2025-05-12,60.91121891122365
2025-05-13,60.79013928860066
2025-05-14,59.76189339779147
2025-05-15,60.781589112522546
2025-05-16,59.51901980016857
2025-05-20,54.21780095964027
2025-05-21,53.7796526133422
2025-05-22,49.92415917339902
2025-05-23,49.774931438202806
2025-05-27,51.59291609295735
2025-05-28,51.55517178211058
2025-05-29,51.37988144048838
2025-05-30,50.2895838753478
2025-06-02,51.07530776628801
2025-06-03,50.29968834335643
2025-06-04,51.4193980124666
2025-06-05,50.22591937181979
2025-06-06,50.45694659066298
2025-06-10,49.90127614795612
2025-06-11,51.13358099036668
2025-06-12,51.75092219312998
2025-06-13,51.901749421810116
2025-06-16,50.70609367752213
2025-06-17,49.18367209055221
2025-06-18,46.39421735971427
2025-06-20,48.89251233945913
2025-06-23,47.6446730036003
2025-06-24,48.33092338823867
2025-06-25,48.72389753009202
2025-06-26,48.05378630734193
2025-06-27,48.78996029531187
2025-06-30,48.645045676479484
2025-07-02,53.967170677521224
2025-07-03,51.03679312887145
2025-07-07,50.0658830586844
2025-07-08,49.46949948887623
2025-07-09,48.85900814536255
2025-07-10,47.47197192410035
2025-07-11,49.55681011120189
2025-07-14,48.72885982786837
2025-07-15,47.72568758715452
2025-07-16,48.62405480252991
2025-07-17,48.17349851091192
2025-07-18,48.489103913646595
2025-07-21,46.87069883281886
2025-07-22,47.98834308490337
2025-07-23,46.648497783392564
2025-07-24,46.12098737574469
2025-07-25,47.437184069458766
2025-07-28,47.32058362788757
2025-07-29,47.2220138489522
2025-07-30,46.66956907807058
2025-07-31,46.55692133305399
2025-08-01,45.66983099817797
2025-08-05,45.890902717031494
2025-08-06,46.222923646235174
2025-08-07,46.70954533784112
2025-08-08,46.30464322416762
2025-08-11,44.998778846238594
2025-08-12,44.50475075179776
2025-08-13,44.120734564559015
2025-08-14,44.49826324929403
2025-08-18,43.6824073216294
2025-08-19,44.169046790471164
2025-08-20,44.54240189338328
2025-08-21,43.86224505960703
2025-08-22,43.797032441627394
2025-08-25,44.8176366500761
2025-08-26,45.07027025436771
2025-08-28,46.768002008556934
2025-08-29,45.97181821087809
2025-09-02,46.0709678086636
2025-09-03,46.055942267085754
2025-09-04,45.97627405447847
2025-09-05,46.73021392063692
2025-09-08,49.13584412940219
2025-09-09,50.13087309264667
2025-09-10,50.872913008964446
2025-09-11,55.26204777634271
2025-09-12,54.10388743823174
2025-09-15,53.71806738178029
2025-09-16,54.2931852007435
2025-09-17,53.59876057677203
2025-09-18,53.64118441800445
2025-09-19,54.23901910540147
2025-09-22,53.851407573488316
2025-09-23,54.44627478014363
2025-09-24,54.720241934439805
2025-09-25,54.29474859584404
2025-09-26,54.62941461057487
2025-09-29,54.90866568554832
2025-09-30,54.36383666615725
2025-10-03,56.68507452530852
2025-10-06,56.51355860578998
2025-10-08,56.87613959668379
2025-10-09,55.70325746227386
2025-10-10,55.48259298913857
2025-10-14,54.37149594035272
2025-10-15,54.48340253963655
2025-10-16,51.40729346380074
2025-10-17,52.12806852911419
2025-10-20,54.19719361154811
2025-10-21,54.962998746596824
2025-10-23,55.72141946087598
2025-10-24,55.651794750000086
2025-10-27,55.90170002276758
2025-10-28,56.08931146835058
2025-10-30,54.571766975002575
2025-10-31,54.596676480012576
2025-11-03,54.77902839281643
2025-11-04,55.52705282033944
2025-11-06,54.78886853605989
2025-11-07,54.145530868895484
2025-11-10,53.82500811317132
2025-11-11,54.865135127935616
2025-11-12,53.91441988904854
2025-11-13,54.05585752546595
2025-11-14,53.97615958422283
2025-11-17,54.85488742232699
2025-11-18,53.039221284927464
2025-11-19,51.270515765823056
2025-11-21,52.097332555190455
2025-11-24,51.038820683024944
