date,hedge_BTC-USD_with_GC=F,hedge_BTC-USD_with_^GSPC,hedge_ETH-USD_with_^NSEI
2022-01-19,0.587912520739788,1.5492715403127453,0.8522013519623356
2022-01-20,0.422915484779268,1.590562303892802,0.8827655538679472
2022-01-21,0.45190706107619094,1.5318517712696074,0.9147090383035199
2022-01-24,0.7114278581274008,1.8768792895966566,1.4307522627317408
2022-01-25,0.7000272814021814,1.9481851519408753,1.153171866095465
2022-01-27,0.6889122350472284,1.8893323010410672,1.1541112749581566
2022-01-28,0.49051632688910407,1.9319383659577742,1.1827911220422218
2022-01-31,0.4900275721490019,1.3960959836050872,1.257323862116551
2022-02-04,0.49603573122548694,1.3467911417452978,1.3089132517122246
2022-02-07,0.5333874019321637,1.3720588410186376,1.4754722314499285
2022-02-08,0.6107370548940917,1.440237066313512,1.1449584173608212
2022-02-09,0.6071490424767181,1.4585683114091403,1.1754439451655923
2022-02-10,0.6006343866944243,1.36946410050255,1.1916089869966855
2022-02-11,0.5933188284537039,1.276138567119177,1.1172165446722333
2022-02-14,0.5115375961200901,1.3045585110826325,1.1877248621002656
2022-02-15,0.48158647798456117,1.3296575905782946,0.7291480156288848
2022-02-16,0.4614122638357528,1.3072844303481013,0.778694206054656
2022-02-17,0.4592401059806137,1.3725801885594093,0.8219640959618774
2022-02-18,0.17067799026376693,1.482493425273913,0.9292649425052871
2022-02-22,0.18052310557030896,1.5313833753100177,0.9865636689134447
2022-02-23,0.24402496408125554,1.5576964876013066,1.0521497437037808
2022-02-24,0.23201049238789923,1.503810530532839,1.1029880354775794
2022-02-25,0.27670662768977194,1.501300493025012,0.6383711625873018
2022-03-02,0.1937192890685467,1.230963533319662,0.6695802306867757
2022-03-03,0.8095798043884391,1.5218941491107092,0.7306331222184057
2022-03-04,0.7807596743790008,1.607653651486801,0.7889953474308303
2022-03-07,0.4650268240661719,1.8101136841865013,0.8934461185404527
2022-03-08,0.338924845101017,1.5984466857314652,0.931822606705138
2022-03-09,0.35990479342122156,1.6792052958950017,0.9555717649309883
2022-03-10,0.10338075039878192,1.6914002323636008,1.0023436822278176
2022-03-11,0.14854664263645553,1.817335565855732,1.0557995027662928
2022-03-14,0.16319200486845956,1.8327909158656248,1.0969463054294668
2022-03-15,0.1502811032068419,1.912126811293751,1.03955832693501
2022-03-16,0.17642550592865391,1.7487432426362046,0.9954603774764222
2022-03-17,0.11891854699637723,1.6895093622645982,1.0512376171789775
2022-03-21,0.1021846762090893,1.7104244508210846,1.0386502900786896
2022-03-22,0.10709581674564934,1.7168393683230323,1.0168720476405988
2022-03-23,0.11311617005280915,1.6879381040834245,1.020024624181549
2022-03-24,0.12115882990667623,1.57012476930472,1.035897387360144
2022-03-25,0.18168505628278153,1.476290209151422,1.092638442911857
2022-03-28,0.1814778870796506,1.5440425996598304,1.1143032177590206
2022-03-29,0.11975822605438415,1.6972330179341037,1.2287776446711225
2022-03-30,0.11537366126079265,1.7086669311048979,1.2723513061105434
2022-03-31,0.105943685234258,1.6793946986881507,1.2851305310595758
2022-04-01,0.06083178842272839,1.660197133669521,1.3400360593008676
2022-04-04,0.03296588558798632,1.7300645201783318,1.3847093157022876
2022-04-06,0.0420493069875177,1.7316339881551563,1.1354562423861478
2022-04-07,0.2513157819240916,1.6277698518425006,1.4321432097889268
2022-04-08,0.2625480251212156,1.6532574380397076,1.4760960438161093
2022-04-11,0.2541424832020592,1.756026778904299,1.483513633185633
2022-04-12,0.2643865352092975,1.8493469483402507,1.6427988304960581
2022-04-13,0.27778686965453137,1.903254080649559,1.5876407871501446
2022-04-19,0.31300752326873305,1.8607542841160376,1.6484521529227172
2022-04-20,0.2906994333385636,1.9263981078439492,1.155619455795682
2022-04-22,0.2934865305293499,2.005447188652049,1.1332588703372575
2022-04-26,0.4066668345694927,1.1958432676396724,1.2084909618827309
2022-04-27,0.496306845146243,1.2277297988003053,1.2521326754209958
2022-04-28,0.46991446169395984,1.3083537327184134,1.2485940025010405
2022-04-29,0.46474684896797197,1.262314447722516,1.2644043704993817
2022-05-04,0.3785857154675037,1.0852065479110853,1.3495576931576692
2022-05-05,0.22836594217063355,0.9551445112854438,0.8313851088739845
2022-05-06,0.30621583955409176,1.0178500433542186,0.9643939782001502
2022-05-10,0.28249631934369573,1.0740190290318457,0.9855463529132767
2022-05-11,0.6616975891499416,1.3950356154728172,1.1747407610745684
2022-05-12,0.6242962911422013,1.4981944069889972,1.4401296751526758
2022-05-13,0.5805955703891429,1.5698100755545608,1.3577628812651406
2022-05-16,0.5572882499659565,1.4950505189820686,1.4012099412463148
2022-05-17,0.563696163434377,1.5629121467546883,1.4349743095679492
2022-05-18,0.5769927180213571,1.4854968142492746,1.121406237247605
2022-05-19,0.6796603773607377,1.2384931401031503,1.2827080297589804
2022-05-20,0.8070875829758436,1.3400472643938373,1.0448406152821594
2022-05-24,0.8504983781043806,1.4366331889327224,0.8729573203950275
2022-05-25,0.8316128058046823,1.4813714405657998,0.8914961529770516
2022-05-26,0.8079026172661129,1.5286079965709203,0.930944924954706
2022-05-27,0.8022598818337832,1.4568241712309637,0.9134072148246319
2022-05-31,0.7840079894461764,1.2964967496410458,0.8445783573821393
2022-06-01,0.7072195411774321,1.4340375509653909,1.056348403190965
2022-06-02,0.7200982811273159,1.5745040348443615,1.145068797355032
2022-06-06,0.7247454226334448,1.535337053358403,1.166024305698448
2022-06-07,0.6066444013355337,1.518651223064279,1.1923022284234517
2022-06-08,0.5878993088287572,1.527103791168763,1.2167890848034126
2022-06-09,0.5928436272770891,1.5581791916872896,1.23866268724233
2022-06-10,0.5894562442866389,1.3549027882706197,1.2122590064035035
2022-06-14,0.4590592923950517,1.217293238993127,1.3148749001116617
2022-06-15,2.3920745123017606,2.017303811286924,2.7894063213106066
